boro,block,lot,issue_date,house_number,street,violation_category,violation_type,date_collected
3,04599,00001,2024-09-23,1100,EAST NEW YORK AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04600,00038,2024-09-23,1111,RUTLAND ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04600,00065,2024-09-23,23,ROCKAWAY PARKWAY,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04603,00022,2024-09-23,568,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04605,00002,2024-09-23,884,RUTLAND ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04605,00010,2024-09-23,902,RUTLAND ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04605,00014,2024-09-23,44,EAST 52 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04605,00022,2024-09-23,62,EAST 52 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04605,00037,2024-09-23,98,EAST 52 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04605,00038,2024-09-23,102,EAST 52 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04611,00001,2024-09-23,964,RUTLAND ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04611,00007,2024-09-23,978,RUTLAND ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04611,00064,2024-09-23,123,EAST 92 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04612,00003,2024-09-23,994,RUTLAND ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04612,00035,2024-09-23,1055,WINTHROP STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04613,00001,2024-09-23,1012,RUTLAND ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04614,00005,2024-09-23,1046,RUTLAND ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04616,00003,2024-09-23,1096,RUTLAND ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04616,00052,2024-09-23,155,ROCKAWAY PARKWAY,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04616,00054,2024-09-23,147,ROCKAWAY PARKWAY,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04616,00057,2024-09-23,143,ROCKAWAY PARKWAY,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04616,00064,2024-09-23,127,ROCKAWAY PARKWAY,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04616,00065,2024-09-23,123,ROCKAWAY PARKWAY,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04617,00017,2024-09-23,642,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04617,00034,2024-09-23,684,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04620,00012,2024-09-23,166,EAST 51 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04621,00008,2024-09-23,904,WINTHROP STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04621,00016,2024-09-23,136,EAST 52 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04621,00021,2024-09-23,146,EAST 52 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04623,00060,2024-09-23,87,EAST 53 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04626,00032,2024-09-23,1001,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04627,00040,2024-09-23,1013,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04627,00041,2024-09-23,1011,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04629,00002,2024-09-23,1046,WINTHROP STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04629,00003,2024-09-23,1048,WINTHROP STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04630,00049,2024-09-23,1075,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04631,00057,2024-09-23,1101,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04632,00050,2024-09-23,1135,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04632,00050,2024-09-23,1135,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04636,00032,2024-09-23,763,LENOX ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04637,00015,2024-09-23,242,EAST 51 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04638,00006,2024-09-23,866,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04638,00037,2024-09-23,247,EAST 51 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04638,00039,2024-09-23,243,EAST 51 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04639,00039,2024-09-23,201,EAST 52 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04639,00040,2024-09-23,197,EAST 52 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04641,00004,2024-09-23,934,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04646,00010,2024-09-23,280,EAST 92 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04649,00040,2024-09-23,9428,KINGS HIGHWAY,V-DOB VIOLATION - ACTIVE,HBLVIO-HIGH PRESSURE BOILER                                            BOILER  REQUIRED,2025-04-10
3,04649,00054,2024-09-23,315,EAST 94 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04649,00066,2024-09-23,279,EAST 94 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04650,00001,2024-09-23,1100,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04650,00013,2024-09-23,1130,CLARKSON AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04656,00010,2024-09-23,276,EAST 51 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04656,00036,2024-09-23,793,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04656,00044,2024-09-23,765,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04660,00019,2024-09-23,138,EAST 55 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04660,00021,2024-09-23,142,EAST 55 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04660,00024,2024-09-23,150,EAST 55 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04660,00040,2024-09-23,175,EAST 54 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04662,00039,2024-09-23,107,EAST 56 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04665,00071,2024-09-23,407,REMSEN AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04667,00040,2024-09-23,1035,WILLMOHR STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04670,00047,2024-09-23,1118,LENOX ROAD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04670,00068,2024-09-23,410,EAST 96 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04673,00039,2024-09-23,4713,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04673,00041,2024-09-23,4707,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04673,00042,2024-09-23,4705,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04674,00042,2024-09-23,4807,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04675,00014,2024-09-23,814,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04675,00018,2024-09-23,824,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04675,00033,2024-09-23,856,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04675,00034,2024-09-23,864,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04675,00036,2024-09-23,868,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04676,00025,2024-09-23,382,EAST 51 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04676,00052,2024-09-23,845,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04676,00053,2024-09-23,837,UTICA AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04677,00006,2024-09-23,784,LINDEN BOULEVARD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04677,00017,2024-09-23,314,EAST 52 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04677,00019,2024-09-23,320,EAST 52 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04677,00039,2024-09-23,5117,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04678,00041,2024-09-23,5215,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04678,00042,2024-09-23,5211,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04678,00043,2024-09-23,5209,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04679,00028,2024-09-23,5323,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04679,00029,2024-09-23,5321,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04679,00030,2024-09-23,5319,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04679,00037,2024-09-23,5303,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04679,00051,2024-09-23,5301,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04680,00004,2024-09-23,852,LINDEN BOULEVARD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04680,00029,2024-09-23,5423,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04680,00130,2024-09-23,5419,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04681,00046,2024-09-23,5511,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04682,00009,2024-09-23,912,LINDEN BOULEVARD,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04685,00014,2024-09-23,842,RALPH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04685,00014,2024-09-23,842,RALPH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04690,00018,2024-09-23,497,EAST 93 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04690,00028,2024-09-23,473,EAST 93 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04690,00031,2024-09-23,465,EAST 93 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04690,00053,2024-09-23,458,EAST 94 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04690,00058,2024-09-23,470,EAST 94 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04690,00061,2024-09-23,480,EAST 94 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04691,00003,2024-09-23,1068,WILLMOHR STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04691,00054,2024-09-23,491,EAST 94 STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04692,00045,2024-09-23,9525,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04692,00047,2024-09-23,9521,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04693,00005,2024-09-23,9613,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04694,00008,2024-09-23,9701,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04694,00008,2024-09-23,9701,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04694,00008,2024-09-23,9701,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04694,00048,2024-09-23,1164,WILLMOHR STREET,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04695,00057,2024-09-23,899,SCHENECTADY AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
3,04696,00007,2024-09-23,4816,CHURCH AVENUE,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,2025-04-10
